Keypointbefore,KeypointAfter,DescriptorMatches,KeypointTime,MatchingTime
2757,264,0,23.5407,0
2777,282,184,23.278,0.597165
2741,282,204,24.2838,0.860519
2735,277,176,22.3219,0.36056
2757,297,178,21.16,0.386389
2695,279,175,24.6379,0.42694
2715,289,197,24.7699,1.22205
2628,272,175,21.5041,0.622476
2639,266,191,22.5288,0.327375
2672,254,163,27.1976,0.241827
